time_utc,speed_cmd_kmh,upper_speed_cmd_kmh,speed_meas_kmh,throttle_cmd_pct,drive_mode,soc,Tb_C,batt_current_a,batt_voltage_v,motor_w,motor_a,solar_w,wheel_w,pack_w,G_poa,Tcell_C,Tamb_C,headwind_ms,slope_pct,s_km,system_state,system_diag,mpc_state,system_health
2026-01-27T00:41:37.035921Z,82.73,85.16,82.93,33.46,eco,0.05,33.39,17.99,99.79,720.8,7.22,774.6,804.8,-53.8,799.7,42.05,31.93,-0.67,-0.46,7.996,RUN,OK,RUN,0.98
2026-01-27T00:41:37.235921Z,82.78,85.23,82.95,33.37,eco,0.05,33.39,17.99,99.78,713.8,7.15,773.8,810.0,-60.1,799.1,42.05,31.93,-0.67,-0.46,8.001,RUN,OK,RUN,0.98
2026-01-27T00:41:37.435921Z,82.84,85.29,82.96,33.28,eco,0.05,33.39,18.0,99.77,706.7,7.08,773.0,815.1,-66.3,798.4,42.05,31.93,-0.66,-0.46,8.005,RUN,OK,RUN,0.98
2026-01-27T00:41:37.635921Z,82.89,85.36,82.97,33.19,eco,0.05,33.39,18.0,99.77,699.8,7.01,772.2,820.3,-72.5,797.8,42.05,31.92,-0.66,-0.46,8.01,RUN,OK,RUN,0.98
2026-01-27T00:41:37.835921Z,82.94,85.42,82.98,33.09,eco,0.05,33.38,18.0,99.76,692.9,6.95,771.4,825.6,-78.6,797.1,42.05,31.92,-0.65,-0.46,8.014,RUN,OK,RUN,0.98
2026-01-27T00:41:38.035921Z,82.99,85.49,82.99,32.99,eco,0.05,33.38,18.0,99.76,686.0,6.88,770.6,830.8,-84.6,796.5,42.05,31.92,-0.65,-0.46,8.019,RUN,OK,RUN,0.98
2026-01-27T00:41:38.235921Z,83.04,85.55,83.0,32.89,eco,0.05,33.38,18.0,99.75,679.2,6.81,769.8,836.0,-90.6,795.9,42.04,31.92,-0.65,-0.46,8.024,RUN,OK,RUN,0.98
2026-01-27T00:41:38.435921Z,83.09,85.62,83.01,32.79,eco,0.05,33.38,18.0,99.74,672.5,6.74,769.0,841.3,-96.5,795.2,42.04,31.91,-0.64,-0.46,8.028,RUN,OK,RUN,0.98
2026-01-27T00:41:38.635921Z,83.14,85.68,83.02,32.68,eco,0.05,33.38,18.0,99.74,665.9,6.68,768.2,846.5,-102.3,794.6,42.04,31.91,-0.64,-0.46,8.033,RUN,OK,RUN,0.98
2026-01-27T00:41:38.835921Z,83.18,85.74,83.03,32.58,eco,0.05,33.37,17.99,99.73,659.3,6.61,767.4,851.8,-108.1,793.9,42.04,31.91,-0.64,-0.46,8.037,RUN,OK,RUN,0.98
2026-01-27T00:41:39.035921Z,83.23,85.8,83.03,32.47,eco,0.05,33.37,17.99,99.72,652.8,6.55,766.6,857.1,-113.8,793.3,42.04,31.9,-0.63,-0.46,8.042,RUN,OK,RUN,0.98
2026-01-27T00:41:39.235921Z,83.28,85.86,83.04,32.35,eco,0.05,33.37,17.99,99.72,646.3,6.48,765.8,862.4,-119.5,792.6,42.04,31.9,-0.63,-0.46,8.047,RUN,OK,RUN,0.98
2026-01-27T00:41:39.435921Z,83.32,85.92,83.05,32.24,eco,0.05,33.37,17.98,99.71,639.9,6.42,765.0,867.7,-125.1,792.0,42.04,31.9,-0.62,-0.46,8.051,RUN,OK,RUN,0.98
2026-01-27T00:41:39.635921Z,83.37,85.98,83.05,32.12,eco,0.05,33.36,17.97,99.7,633.6,6.36,764.2,873.1,-130.6,791.4,42.04,31.89,-0.62,-0.46,8.056,RUN,OK,RUN,0.98
2026-01-27T00:41:39.835921Z,83.42,86.04,83.06,32.0,eco,0.05,33.36,17.97,99.7,627.4,6.29,763.4,878.4,-136.0,790.7,42.04,31.89,-0.62,-0.46,8.06,RUN,OK,RUN,0.98
2026-01-27T00:41:40.035921Z,83.46,86.1,83.06,31.88,eco,0.05,33.36,17.96,99.69,621.2,6.23,762.6,883.7,-141.4,790.1,42.03,31.89,-0.61,-0.46,8.065,RUN,OK,RUN,0.98
2026-01-27T00:41:40.235921Z,83.5,86.16,83.07,31.76,eco,0.05,33.36,17.95,99.68,615.1,6.17,761.8,889.1,-146.7,789.4,42.03,31.89,-0.61,-0.46,8.07,RUN,OK,RUN,0.98
2026-01-27T00:41:40.435921Z,83.55,86.22,83.07,31.63,eco,0.05,33.35,17.94,99.68,609.1,6.11,761.0,894.5,-151.9,788.8,42.03,31.88,-0.6,-0.46,8.074,RUN,OK,RUN,0.98
2026-01-27T00:41:40.635921Z,83.59,86.27,83.08,31.51,eco,0.05,33.35,17.93,99.67,603.1,6.05,760.2,899.8,-157.1,788.1,42.03,31.88,-0.6,-0.46,8.079,RUN,OK,RUN,0.98
2026-01-27T00:41:40.835921Z,83.63,86.33,83.08,31.38,eco,0.05,33.35,17.92,99.66,597.2,5.99,759.4,905.2,-162.1,787.5,42.03,31.88,-0.6,-0.45,8.084,RUN,OK,RUN,0.98
2026-01-27T00:41:41.035921Z,83.67,86.39,83.08,31.25,eco,0.05,33.35,17.91,99.65,591.4,5.93,758.6,910.6,-167.2,786.9,42.03,31.87,-0.59,-0.45,8.088,RUN,OK,RUN,0.98
2026-01-27T00:41:41.235921Z,83.71,86.44,83.09,31.11,eco,0.05,33.35,17.9,99.65,585.7,5.88,757.8,916.0,-172.1,786.2,42.03,31.87,-0.59,-0.45,8.093,RUN,OK,RUN,0.98
2026-01-27T00:41:41.435921Z,83.75,86.49,83.09,30.98,eco,0.05,33.34,17.89,99.64,580.0,5.82,757.0,921.4,-176.9,785.6,42.03,31.87,-0.58,-0.45,8.097,RUN,OK,RUN,0.98
2026-01-27T00:41:41.635921Z,83.79,86.55,83.09,30.84,eco,0.05,33.34,17.87,99.63,574.5,5.77,756.2,926.8,-181.7,785.0,42.03,31.86,-0.58,-0.45,8.102,RUN,OK,RUN,0.98
2026-01-27T00:41:41.835921Z,83.83,86.6,83.09,30.7,eco,0.05,33.34,17.86,99.62,569.0,5.71,755.4,932.2,-186.4,784.3,42.03,31.86,-0.58,-0.45,8.107,RUN,OK,RUN,0.98
2026-01-27T00:41:42.035921Z,83.87,86.65,83.09,30.56,eco,0.05,33.34,17.84,99.62,563.5,5.66,754.6,937.7,-191.1,783.7,42.03,31.86,-0.57,-0.45,8.111,RUN,OK,RUN,0.98
2026-01-27T00:41:42.235921Z,83.91,86.7,83.09,30.42,eco,0.0502,33.33,17.82,99.61,558.2,5.6,753.8,943.1,-195.6,783.0,42.02,31.86,-0.57,-0.45,8.116,RUN,OK,RUN,0.98
2026-01-27T00:41:42.435921Z,83.95,86.76,83.1,30.27,eco,0.0504,33.33,17.81,99.6,552.9,5.55,753.0,948.5,-200.1,782.4,42.02,31.85,-0.56,-0.45,8.12,RUN,OK,RUN,0.98
2026-01-27T00:41:42.635921Z,83.98,86.81,83.1,30.13,eco,0.0508,33.33,17.79,99.59,547.7,5.5,752.2,953.9,-204.5,781.8,42.02,31.85,-0.56,-0.45,8.125,RUN,OK,RUN,0.98
2026-01-27T00:41:42.835921Z,84.02,86.86,83.1,29.98,eco,0.0512,33.33,17.77,99.59,542.6,5.45,751.4,959.4,-208.8,781.1,42.02,31.85,-0.56,-0.45,8.13,RUN,OK,RUN,0.98
2026-01-27T00:41:43.035921Z,84.05,86.9,83.1,29.83,eco,0.0517,33.33,17.75,99.58,537.6,5.4,750.6,964.8,-213.0,780.5,42.02,31.84,-0.55,-0.45,8.134,RUN,OK,RUN,0.98
2026-01-27T00:41:43.235921Z,84.09,86.95,83.1,29.67,eco,0.0523,33.32,17.73,99.57,532.7,5.35,749.8,970.3,-217.2,779.9,42.02,31.84,-0.55,-0.45,8.139,RUN,OK,RUN,0.98
2026-01-27T00:41:43.435921Z,84.12,87.0,83.09,29.52,eco,0.053,33.32,17.71,99.56,527.8,5.3,749.0,975.7,-221.2,779.2,42.02,31.84,-0.54,-0.45,8.144,RUN,OK,RUN,0.98
2026-01-27T00:41:43.635921Z,84.16,87.05,83.09,29.37,eco,0.0537,33.32,17.69,99.55,523.0,5.25,748.2,981.2,-225.2,778.6,42.02,31.83,-0.54,-0.45,8.148,RUN,OK,RUN,0.98
2026-01-27T00:41:43.835921Z,84.19,87.09,83.09,29.21,eco,0.0546,33.32,17.67,99.54,518.3,5.21,747.4,986.6,-229.1,777.9,42.02,31.83,-0.54,-0.45,8.153,RUN,OK,RUN,0.98
2026-01-27T00:41:44.035921Z,84.22,87.14,83.09,29.05,eco,0.0555,33.31,17.64,99.54,513.7,5.16,746.6,992.1,-232.9,777.3,42.02,31.83,-0.53,-0.45,8.157,RUN,OK,RUN,0.98
2026-01-27T00:41:44.235921Z,84.25,87.18,83.09,28.89,eco,0.0565,33.31,17.62,99.53,509.2,5.12,745.8,997.5,-236.7,776.7,42.02,31.83,-0.53,-0.45,8.162,RUN,OK,RUN,0.98
2026-01-27T00:41:44.435921Z,84.28,87.23,83.09,28.73,eco,0.0576,33.31,17.59,99.52,504.8,5.07,745.1,1003.0,-240.3,776.0,42.02,31.82,-0.52,-0.45,8.167,RUN,OK,RUN,0.98
2026-01-27T00:41:44.635921Z,84.31,87.27,83.09,28.56,eco,0.0587,33.31,17.57,99.51,500.4,5.03,744.3,1008.4,-243.9,775.4,42.02,31.82,-0.52,-0.44,8.171,RUN,OK,RUN,0.98
2026-01-27T00:41:44.835921Z,84.34,87.32,83.09,28.4,eco,0.06,33.31,17.54,99.5,496.1,4.99,743.5,1013.9,-247.3,774.8,42.01,31.82,-0.52,-0.44,8.176,RUN,OK,RUN,0.98
2026-01-27T00:41:45.035921Z,84.37,87.36,83.08,28.23,eco,0.0613,33.3,17.52,99.49,491.9,4.94,742.7,1019.4,-250.7,774.1,42.01,31.81,-0.51,-0.44,8.18,RUN,OK,RUN,0.98
2026-01-27T00:41:45.235921Z,84.4,87.4,83.08,28.06,eco,0.0626,33.3,17.49,99.48,487.9,4.9,741.9,1024.8,-254.0,773.5,42.01,31.81,-0.51,-0.44,8.185,RUN,OK,RUN,0.98
2026-01-27T00:41:45.435921Z,84.43,87.44,83.08,27.9,eco,0.0641,33.3,17.46,99.48,483.9,4.86,741.1,1030.3,-257.3,772.9,42.01,31.81,-0.5,-0.44,8.19,RUN,OK,RUN,0.98
2026-01-27T00:41:45.635921Z,84.45,87.48,83.08,27.72,eco,0.0656,33.3,17.43,99.47,479.9,4.83,740.3,1035.7,-260.4,772.2,42.01,31.81,-0.5,-0.44,8.194,RUN,OK,RUN,0.98
2026-01-27T00:41:45.835921Z,84.48,87.52,83.08,27.55,eco,0.0671,33.3,17.4,99.46,476.1,4.79,739.5,1041.1,-263.4,771.6,42.01,31.8,-0.5,-0.44,8.199,RUN,OK,RUN,0.98
2026-01-27T00:41:46.035921Z,84.51,87.56,83.07,27.38,eco,0.0688,33.29,17.37,99.45,472.4,4.75,738.7,1046.6,-266.4,771.0,42.01,31.8,-0.49,-0.44,8.204,RUN,OK,RUN,0.98
2026-01-27T00:41:46.235921Z,84.53,87.6,83.07,27.2,eco,0.0705,33.29,17.34,99.44,468.7,4.71,737.9,1052.0,-269.2,770.4,42.01,31.8,-0.49,-0.44,8.208,RUN,OK,RUN,0.98
2026-01-27T00:41:46.435921Z,84.56,87.64,83.07,27.03,eco,0.0722,33.29,17.31,99.43,465.2,4.68,737.2,1057.5,-272.0,769.7,42.01,31.79,-0.48,-0.44,8.213,RUN,OK,RUN,0.98
2026-01-27T00:41:46.635921Z,84.58,87.67,83.07,26.85,eco,0.074,33.29,17.27,99.42,461.7,4.64,736.4,1062.9,-274.7,769.1,42.01,31.79,-0.48,-0.44,8.217,RUN,OK,RUN,0.98
2026-01-27T00:41:46.835921Z,84.6,87.71,83.06,26.67,eco,0.0759,33.28,17.24,99.41,458.3,4.61,735.6,1068.3,-277.3,768.5,42.01,31.79,-0.48,-0.44,8.222,RUN,OK,RUN,0.98
2026-01-27T00:41:47.035921Z,84.63,87.74,83.06,26.49,eco,0.0778,33.28,17.2,99.4,455.0,4.58,734.8,1073.7,-279.8,767.8,42.01,31.78,-0.47,-0.44,8.227,RUN,OK,RUN,0.98
2026-01-27T00:41:47.235921Z,84.65,87.78,83.06,26.31,eco,0.0798,33.28,17.17,99.39,451.8,4.55,734.0,1079.1,-282.2,767.2,42.01,31.78,-0.47,-0.44,8.231,RUN,OK,RUN,0.98
2026-01-27T00:41:47.435921Z,84.67,87.81,83.05,26.13,eco,0.0818,33.28,17.13,99.38,448.7,4.52,733.2,1084.5,-284.5,766.6,42.01,31.78,-0.46,-0.44,8.236,RUN,OK,RUN,0.98
2026-01-27T00:41:47.635921Z,84.69,87.85,83.05,25.95,eco,0.0839,33.28,17.1,99.37,445.7,4.49,732.4,1089.9,-286.7,765.9,42.01,31.78,-0.46,-0.44,8.24,RUN,OK,RUN,0.98
2026-01-27T00:41:47.835921Z,84.71,87.88,83.05,25.76,eco,0.086,33.27,17.06,99.36,442.8,4.46,731.7,1095.3,-288.8,765.3,42.01,31.77,-0.46,-0.44,8.245,RUN,OK,RUN,0.98
2026-01-27T00:41:48.035921Z,84.73,87.91,83.05,25.58,eco,0.0882,33.27,17.02,99.35,440.0,4.43,730.9,1100.7,-290.9,764.7,42.01,31.77,-0.45,-0.43,8.25,RUN,OK,RUN,0.98
2026-01-27T00:41:48.235921Z,84.75,87.94,83.04,25.39,eco,0.0904,33.27,16.98,99.34,437.3,4.4,730.1,1106.1,-292.8,764.1,42.01,31.77,-0.45,-0.43,8.254,RUN,OK,RUN,0.98
2026-01-27T00:41:48.435921Z,84.77,87.97,83.04,25.2,eco,0.0926,33.27,16.94,99.33,434.6,4.38,729.3,1111.4,-294.7,763.4,42.01,31.76,-0.44,-0.43,8.259,RUN,OK,RUN,0.98
2026-01-27T00:41:48.635921Z,84.78,88.0,83.04,25.02,eco,0.0949,33.27,16.9,99.32,432.1,4.35,728.5,1116.8,-296.4,762.8,42.0,31.76,-0.44,-0.43,8.264,RUN,OK,RUN,0.98
2026-01-27T00:41:48.835921Z,84.8,88.03,83.04,24.83,eco,0.0972,33.26,16.86,99.31,429.6,4.33,727.7,1122.1,-298.1,762.2,42.0,31.76,-0.44,-0.43,8.268,RUN,OK,RUN,0.98
2026-01-27T00:41:49.035921Z,84.82,88.06,83.03,24.64,eco,0.0996,33.26,16.82,99.3,427.3,4.3,727.0,1127.5,-299.7,761.6,42.0,31.76,-0.43,-0.43,8.273,RUN,OK,RUN,0.98
2026-01-27T00:41:49.235921Z,84.83,88.09,83.03,24.45,eco,0.102,33.26,16.78,99.29,425.0,4.28,726.2,1132.8,-301.1,760.9,42.0,31.75,-0.43,-0.43,8.277,RUN,OK,RUN,0.98
2026-01-27T00:41:49.435921Z,84.85,88.12,83.03,24.26,eco,0.1044,33.26,16.74,99.28,422.9,4.26,725.4,1138.1,-302.5,760.3,42.0,31.75,-0.42,-0.43,8.282,RUN,OK,RUN,0.98
2026-01-27T00:41:49.635921Z,84.86,88.14,83.03,24.06,eco,0.1069,33.26,16.69,99.27,420.8,4.24,724.6,1143.4,-303.8,759.7,42.0,31.75,-0.42,-0.43,8.287,RUN,OK,RUN,0.98
2026-01-27T00:41:49.835921Z,84.87,88.17,83.02,23.87,eco,0.1094,33.25,16.65,99.26,418.8,4.22,723.8,1148.7,-305.0,759.1,42.0,31.74,-0.42,-0.43,8.291,RUN,OK,RUN,0.98
2026-01-27T00:41:50.035921Z,84.89,88.2,83.02,23.68,eco,0.1119,33.25,16.6,99.25,417.0,4.2,723.0,1154.0,-306.1,758.4,42.0,31.74,-0.41,-0.43,8.296,RUN,OK,RUN,0.98
2026-01-27T00:41:50.235921Z,84.9,88.22,83.02,23.48,eco,0.1144,33.25,16.56,99.24,415.2,4.18,722.3,1159.2,-307.1,757.8,42.0,31.74,-0.41,-0.43,8.3,RUN,OK,RUN,0.98
2026-01-27T00:41:50.435921Z,84.91,88.24,83.02,23.29,eco,0.1169,33.25,16.51,99.23,413.5,4.17,721.5,1164.5,-308.0,757.2,42.0,31.74,-0.4,-0.43,8.305,RUN,OK,RUN,0.98
2026-01-27T00:41:50.635921Z,84.92,88.27,83.02,23.09,eco,0.1195,33.25,16.47,99.22,411.9,4.15,720.7,1169.7,-308.8,756.6,42.0,31.73,-0.4,-0.43,8.31,RUN,OK,RUN,0.98
2026-01-27T00:41:50.835921Z,84.93,88.29,83.01,22.9,eco,0.1221,33.25,16.42,99.21,410.5,4.14,719.9,1175.0,-309.5,755.9,42.0,31.73,-0.39,-0.43,8.314,RUN,OK,RUN,0.98
2026-01-27T00:41:51.035921Z,84.94,88.31,83.01,22.7,eco,0.1247,33.24,16.37,99.2,409.1,4.12,719.2,1180.2,-310.1,755.3,42.0,31.73,-0.39,-0.42,8.319,RUN,OK,RUN,0.98
2026-01-27T00:41:51.235921Z,84.95,88.33,83.01,22.5,eco,0.1273,33.24,16.32,99.19,407.8,4.11,718.4,1185.4,-310.6,754.7,42.0,31.73,-0.39,-0.42,8.323,RUN,OK,RUN,0.98
2026-01-27T00:41:51.435921Z,84.96,88.35,83.01,22.31,eco,0.13,33.24,16.27,99.18,406.6,4.1,717.6,1190.5,-311.0,754.1,42.0,31.72,-0.38,-0.42,8.328,RUN,OK,RUN,0.98
2026-01-27T00:41:51.635921Z,84.96,88.37,83.01,22.11,eco,0.1326,33.24,16.22,99.17,405.5,4.09,716.8,1195.7,-311.3,753.5,42.0,31.72,-0.38,-0.42,8.333,RUN,OK,RUN,0.98
2026-01-27T00:41:51.835921Z,84.97,88.39,83.01,21.91,eco,0.1353,33.24,16.17,99.15,404.5,4.08,716.1,1200.9,-311.5,752.8,42.0,31.72,-0.37,-0.42,8.337,RUN,OK,RUN,0.98
2026-01-27T00:41:52.035921Z,84.98,88.41,83.0,21.71,eco,0.1379,33.23,16.12,99.14,403.6,4.07,715.3,1206.0,-311.7,752.2,42.0,31.71,-0.37,-0.42,8.342,RUN,OK,RUN,0.98
2026-01-27T00:41:52.235921Z,84.98,88.43,83.0,21.51,eco,0.1406,33.23,16.07,99.13,402.8,4.06,714.5,1211.1,-311.7,751.6,42.0,31.71,-0.37,-0.42,8.347,RUN,OK,RUN,0.98
2026-01-27T00:41:52.435921Z,84.99,88.44,83.0,21.31,eco,0.1432,33.23,16.02,99.12,402.1,4.06,713.7,1216.2,-311.6,751.0,42.0,31.71,-0.36,-0.42,8.351,RUN,OK,RUN,0.98
2026-01-27T00:41:52.635921Z,84.99,88.46,83.0,21.11,eco,0.1459,33.23,15.96,99.11,401.5,4.05,713.0,1221.3,-311.4,750.4,42.0,31.71,-0.36,-0.42,8.356,RUN,OK,RUN,0.98
2026-01-27T00:41:52.835921Z,84.99,88.47,83.0,20.91,eco,0.1486,33.23,15.91,99.1,401.0,4.05,712.2,1226.3,-311.2,749.7,42.0,31.7,-0.35,-0.42,8.36,RUN,OK,RUN,0.98
2026-01-27T00:41:53.035921Z,85.0,88.49,83.0,20.71,eco,0.1512,33.22,15.86,99.09,400.6,4.04,711.4,1231.4,-310.8,749.1,42.0,31.7,-0.35,-0.42,8.365,RUN,OK,RUN,0.98
2026-01-27T00:41:53.235921Z,85.0,88.5,83.0,20.51,eco,0.1539,33.22,15.8,99.08,400.3,4.04,710.6,1236.4,-310.3,748.5,42.0,31.7,-0.34,-0.42,8.37,RUN,OK,RUN,0.98
2026-01-27T00:41:53.435921Z,85.0,88.52,83.0,20.31,eco,0.1565,33.22,15.75,99.06,400.1,4.04,709.9,1241.4,-309.7,747.9,42.0,31.69,-0.34,-0.42,8.374,RUN,OK,RUN,0.98
2026-01-27T00:41:53.635921Z,85.0,88.53,83.0,20.12,eco,0.1592,33.22,15.69,99.05,400.0,4.04,709.1,1246.4,-309.1,747.3,42.0,31.69,-0.34,-0.42,8.379,RUN,OK,RUN,0.98
2026-01-27T00:41:53.835921Z,85.0,88.54,83.0,19.92,eco,0.1618,33.22,15.63,99.04,400.0,4.04,708.3,1251.4,-308.3,746.7,42.0,31.69,-0.33,-0.42,8.383,RUN,OK,RUN,0.98
2026-01-27T00:41:54.035921Z,85.0,88.55,83.0,19.72,eco,0.1644,33.22,15.58,99.03,400.1,4.04,707.6,1256.3,-307.5,746.0,42.0,31.69,-0.33,-0.41,8.388,RUN,OK,RUN,0.98
2026-01-27T00:41:54.235921Z,85.0,88.56,83.0,19.52,eco,0.167,33.21,15.52,99.02,400.3,4.04,706.8,1261.2,-306.5,745.4,42.0,31.68,-0.32,-0.41,8.393,RUN,OK,RUN,0.98
2026-01-27T00:41:54.435921Z,85.0,88.57,83.0,19.32,eco,0.1696,33.21,15.46,99.0,400.6,4.05,706.0,1266.1,-305.4,744.8,42.0,31.68,-0.32,-0.41,8.397,RUN,OK,RUN,0.98
2026-01-27T00:41:54.635921Z,84.99,88.58,83.0,19.12,eco,0.1721,33.21,15.4,98.99,401.0,4.05,705.3,1271.0,-304.3,744.2,42.0,31.68,-0.32,-0.41,8.402,RUN,OK,RUN,0.98
2026-01-27T00:41:54.835921Z,84.99,88.59,83.0,18.92,eco,0.1747,33.21,15.34,98.98,401.5,4.06,704.5,1275.9,-303.0,743.6,42.0,31.68,-0.31,-0.41,8.407,RUN,OK,RUN,0.98
2026-01-27T00:41:55.035921Z,84.99,88.6,83.0,18.72,eco,0.1772,33.21,15.28,98.97,402.0,4.06,703.7,1280.7,-301.7,743.0,42.0,31.67,-0.31,-0.41,8.411,RUN,OK,RUN,0.98
2026-01-27T00:41:55.235921Z,84.98,88.6,83.0,18.52,eco,0.1797,33.2,15.22,98.96,402.7,4.07,703.0,1285.5,-300.2,742.4,42.0,31.67,-0.3,-0.41,8.416,RUN,OK,RUN,0.98
2026-01-27T00:41:55.435921Z,84.98,88.61,83.0,18.32,eco,0.1821,33.2,15.16,98.94,403.5,4.08,702.2,1290.3,-298.7,741.8,42.0,31.67,-0.3,-0.41,8.42,RUN,OK,RUN,0.98
2026-01-27T00:41:55.635921Z,84.97,88.62,83.01,18.12,eco,0.1846,33.2,15.1,98.93,404.4,4.09,701.4,1295.0,-297.0,741.1,42.0,31.66,-0.29,-0.41,8.425,RUN,OK,RUN,0.98
2026-01-27T00:41:55.835921Z,84.96,88.62,83.01,17.92,eco,0.187,33.2,15.04,98.92,405.4,4.1,700.7,1299.8,-295.3,740.5,42.0,31.66,-0.29,-0.41,8.43,RUN,OK,RUN,0.98
2026-01-27T00:41:56.035921Z,84.96,88.62,83.01,17.72,eco,0.1893,33.2,14.98,98.91,406.4,4.11,699.9,1304.5,-293.5,739.9,42.0,31.66,-0.29,-0.41,8.434,RUN,OK,RUN,0.98
2026-01-27T00:41:56.235921Z,84.95,88.63,83.01,17.53,eco,0.1917,33.2,14.91,98.89,407.6,4.12,699.1,1309.2,-291.5,739.3,42.0,31.66,-0.28,-0.41,8.439,RUN,OK,RUN,0.98
2026-01-27T00:41:56.435921Z,84.94,88.63,83.01,17.33,eco,0.194,33.19,14.85,98.88,408.9,4.14,698.4,1313.8,-289.5,738.7,42.0,31.65,-0.28,-0.41,8.443,RUN,OK,RUN,0.98
2026-01-27T00:41:56.635921Z,84.93,88.63,83.01,17.13,eco,0.1962,33.19,14.78,98.87,410.3,4.15,697.6,1318.5,-287.4,738.1,42.0,31.65,-0.27,-0.41,8.448,RUN,OK,RUN,0.98
2026-01-27T00:41:56.835921Z,84.92,88.63,83.02,16.94,eco,0.1984,33.19,14.72,98.86,411.7,4.16,696.8,1323.1,-285.1,737.5,42.0,31.65,-0.27,-0.4,8.453,RUN,OK,RUN,0.98
2026-01-27T00:41:57.035921Z,84.91,88.63,83.02,16.74,eco,0.2006,33.19,14.66,98.84,413.3,4.18,696.1,1327.7,-282.8,736.9,42.0,31.65,-0.26,-0.4,8.457,RUN,OK,RUN,0.98
2026-01-27T00:41:57.235921Z,84.9,88.63,83.02,16.55,eco,0.2027,33.19,14.59,98.83,414.9,4.2,695.3,1332.2,-280.4,736.3,42.0,31.64,-0.26,-0.4,8.462,RUN,OK,RUN,0.98
2026-01-27T00:41:57.435921Z,84.89,88.63,83.02,16.35,eco,0.2048,33.19,14.52,98.82,416.7,4.22,694.6,1336.8,-277.9,735.7,42.0,31.64,-0.26,-0.4,8.466,RUN,OK,RUN,0.98
2026-01-27T00:41:57.635921Z,84.87,88.63,83.02,16.16,eco,0.2069,33.18,14.46,98.8,418.6,4.24,693.8,1341.3,-275.2,735.0,42.0,31.64,-0.25,-0.4,8.471,RUN,OK,RUN,0.98
2026-01-27T00:41:57.835921Z,84.86,88.63,83.03,15.97,eco,0.2089,33.18,14.39,98.79,420.5,4.26,693.0,1345.7,-272.5,734.4,42.0,31.64,-0.25,-0.4,8.476,RUN,OK,RUN,0.98
2026-01-27T00:41:58.035921Z,84.85,88.63,83.03,15.77,eco,0.2108,33.18,14.32,98.78,422.6,4.28,692.3,1350.2,-269.7,733.8,42.0,31.63,-0.24,-0.4,8.48,RUN,OK,RUN,0.98
2026-01-27T00:41:58.235921Z,84.83,88.62,83.03,15.58,eco,0.2127,33.18,14.26,98.77,424.7,4.3,691.5,1354.6,-266.8,733.2,42.0,31.63,-0.24,-0.4,8.485,RUN,OK,RUN,0.98
2026-01-27T00:41:58.435921Z,84.82,88.62,83.03,15.39,eco,0.2145,33.18,14.19,98.75,426.9,4.32,690.8,1359.0,-263.8,732.6,42.0,31.63,-0.24,-0.4,8.49,RUN,OK,RUN,0.98
2026-01-27T00:41:58.635921Z,84.8,88.61,83.04,15.2,eco,0.2163,33.18,14.12,98.74,429.3,4.35,690.0,1363.3,-260.7,732.0,42.0,31.62,-0.23,-0.4,8.494,RUN,OK,RUN,0.98
2026-01-27T00:41:58.835921Z,84.79,88.61,83.04,15.01,eco,0.218,33.17,14.05,98.73,431.7,4.37,689.3,1367.6,-257.6,731.4,42.0,31.62,-0.23,-0.4,8.499,RUN,OK,RUN,0.98
2026-01-27T00:41:59.035921Z,84.77,88.6,83.04,14.82,eco,0.2196,33.17,13.98,98.71,434.2,4.4,688.5,1371.9,-254.3,730.8,42.01,31.62,-0.22,-0.4,8.503,RUN,OK,RUN,0.98
2026-01-27T00:41:59.235921Z,84.75,88.59,83.04,14.64,eco,0.2212,33.17,13.91,98.7,436.9,4.43,687.8,1376.2,-250.9,730.2,42.01,31.62,-0.22,-0.4,8.508,RUN,OK,RUN,0.98
2026-01-27T00:41:59.435921Z,84.73,88.59,83.05,14.45,eco,0.2227,33.17,13.84,98.69,439.6,4.45,687.0,1380.4,-247.4,729.6,42.01,31.61,-0.21,-0.39,8.513,RUN,OK,RUN,0.98
2026-01-27T00:41:59.635921Z,84.71,88.58,83.05,14.26,eco,0.2241,33.17,13.77,98.67,442.4,4.48,686.2,1384.6,-243.9,729.0,42.01,31.61,-0.21,-0.39,8.517,RUN,OK,RUN,0.98
2026-01-27T00:41:59.835921Z,84.69,88.57,83.05,14.08,eco,0.2255,33.17,13.7,98.66,445.3,4.51,685.5,1388.8,-240.2,728.4,42.01,31.61,-0.21,-0.39,8.522,RUN,OK,RUN,0.98
2026-01-27T00:42:00.035921Z,84.67,88.56,83.05,13.9,eco,0.2268,33.16,13.63,98.64,448.3,4.54,684.7,1393.0,-236.5,727.8,42.01,31.61,-0.2,-0.39,8.526,RUN,OK,RUN,0.98
2026-01-27T00:42:00.235921Z,84.65,88.55,83.06,13.72,eco,0.2281,33.16,13.56,98.63,451.4,4.58,684.0,1397.1,-232.6,727.2,42.01,31.6,-0.2,-0.39,8.531,RUN,OK,RUN,0.98
2026-01-27T00:42:00.435921Z,84.63,88.54,83.06,13.53,eco,0.2292,33.16,13.49,98.62,454.5,4.61,683.2,1401.1,-228.7,726.6,42.01,31.6,-0.19,-0.39,8.536,RUN,OK,RUN,0.98
